HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
345	Bacteria	Absconditabacteria (SR1)	Absconditabacteria (SR1) [C-1]	Absconditabacteria (SR1) [O-1]	Absconditabacteria (SR1) [F-1]	Absconditabacteria (SR1) [G-1]	bacterium HMT 345	Phylotype	Oral			AF125207	7	0.02	320	Oral Clones X112	221235	0	0	0		The proposed phylum OP11 has been split into multiple phyla, including SR1.					
346	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 346	Phylotype	Oral			AF125204	23	0.07	183	Oral Clone AH040	713049	0	0	0	SEQF3108|SEQF3109|SEQF3110	N/A					
347	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 347	Phylotype	Oral			AY005446	18	0.05	211	Oral Clone BE109	713050	0	0	0		N/A					
348	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 348	Phylotype	Oral			GQ422738	4	0.01	365	Oral Clone BN036	671231	0	0	0	SEQF1467|SEQF1468|SEQF1469|SEQF3111|SEQF3112|SEQF3113|SEQF3114	N/A					
349	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 349	Phylotype	Oral			AY005448	7	0.02	320	Oral Clone BS003	713051	0	0	0	SEQF3115	N/A					
350	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-2]	bacterium HMT 350	Phylotype	Oral			AF385568	2	0.01	409	Oral Clone BU080	713052	0	0	0	SEQF3116	N/A					
351	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 351	Phylotype	Oral			AF385506	1	0.00	459	Oral Clone CW040	713053	0	0	0	SEQF3117|SEQF3118|SEQF3119|SEQF3120	N/A					
352	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 352	Phylotype	Oral			AF385520	6	0.02	332	Oral Clone DR034	713054	0	0	0	SEQF3121|SEQF3122|SEQF3123|SEQF3124|SEQF3125|SEQF3126|SEQF3127|SEQF3128	N/A					
353	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-1]	bacterium HMT 353	Unnamed	Oral				5	0.01	343						SEQF3130	N/A					
354	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	hominis	Named	Unassigned												SEQF2887|SEQF3077						
355	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-4]	bacterium HMT 355	Phylotype	Oral			AF125205	1	0.00	459	Oral Clone F061	713056	0	0	0		N/A					
356	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-2]	Saccharibacteria (TM7) [G-5]	bacterium HMT 356	Phylotype	Oral			AF125206	1	0.00	459	Oral Clone I025	713057	0	0	0	SEQF3129	N/A					
357	Bacteria	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	piscolens	Named	Oral		W5455	EU309492|AY278615|AY005444	21	0.06	192	Oral Clone BA121|Oral Clone C2ALM009|Oral Strain W5455	638849	3	313	5512	SEQF1611|SEQF1474|SEQF1541|SEQF1475|SEQF2365	Belongs to the cultivable cluster of the phylum "Synergistetes" and related to Jonquetella anthropi [1].	After 7-day incubation on Fastidious Anaerobe Agar plates (incorporating 5 % horse blood), strains of this species form circular, entire, high convex colonies around 1 mm in diameter.	Gram-negative, obligately anaerobic, cocco-bacilli to short bacilli. Strains are asaccharolytic and generally biochemically unreactive although hydrogen sulphide is produced. Acetic and isovaleric acids and minor to trace amounts of propionic, isobutyric, succinic and phenyl-acetic acids are produced as end products of fermentation. The G + C content of the DNA of the type strain is 59 mol %. 	Found in the human mouth and vagina.	Has been isolated from dvanced dental caries, acute dentoalveolar infections and subgingival plaque in periodontitis.	Anaerobe. 2007 Jun-Aug;13(3-4):99-106[PID:17631395]
358	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 358	Phylotype	Oral			AY005445	27	0.08	176	Oral Clone BB062	1434006	0	0	0		N/A					
359	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 359	Phylotype	Oral			AY005447	12	0.03	255	Oral Clone BH007	1434006	0	0	0		N/A					
360	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 360	Phylotype	Oral			AF125199	66	0.19	100	Oral Clone BH017	1434006	0	0	0		N/A					
361	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 361	Phylotype	Oral			AF125201|AF481214|AY349372	7	0.02	320	Oral Clone D006|Oral Clone JV023|Oral Clone MCE7_5	1434006	0	0	0		N/A					
362	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	sp. HMT 362	Phylotype	Oral			AF125200	12	0.03	255	Oral Clone D084	1431700	0	0	0		N/A					
363	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	fastidiosum	Named	Oral		SGP1|DSM 25557|JCM 16858	AF125202|AF125203|AF481215	48	0.14	131	 Oral Clone W028 |Oral Clone MCE2_120 | Oral Clone W090| Strain SGP1	651822	4	4	4296	SEQF1674|SEQF2772	N/A					
364	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 364	Phylotype	Oral									0	0	0							
365	Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 365	Phylotype	Oral			AF481206|DQ003626	20	0.06	198	Bacteroidales genomosp. P8|Oral Clone MB4_G15|Oral Clone MCE7_164	200643	0	0	0		N/A					
366	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae [G-3]	bacterium HMT 366	Phylotype	Unassigned			AF481208	2	0.01	409	Oral Clone MCE3_9	541000	0	0	0		N/A					
367	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 367	Phylotype	Oral									0	0	0							
368	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	cinnamea	Named	Unassigned		CCUG 50875	AF481211	9	0.03	294	Oral Strain KCL-W5195	321318	0	9	0	SEQF2654|SEQF2890|SEQF3071	N/A					
369	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-4]	bacterium HMT 369	Phylotype	Oral			AF481212	24	0.07	181	Oral Clone MCE10_174	186804	0	0	0		N/A					
370	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	sp. HMT 370	Unnamed	Oral			AF481217	32	0.09	158	Oral Strain KCL-W5205	712288	0	587	4497	SEQF1879	N/A					
371	Bacteria	Saccharibacteria (TM7)	Saccharibacteria (TM7) [C-1]	Saccharibacteria (TM7) [O-1]	Saccharibacteria (TM7) [F-1]	Saccharibacteria (TM7) [G-3]	bacterium HMT 371	Phylotype	Oral									0	0	0							
373	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Stomatobaculum	sp. HMT 373	Phylotype	Oral			AF481221	15	0.04	228	Oral Clone MCE9_173	1213720	0	0	0		N/A					J Dent Res. 2002 Nov;81(11):761-6[PID:12407091]
375	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	sp. HMT 375	Unnamed	Unassigned			AF481225	8	0.02	309	Oral Strain KCL-E3_32|Oral Strain KCL-W3886	712430	0	13	4228	SEQF1855	N/A					
376	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 376	Unnamed	Oral			AF481226	18	0.05	211	Oral Strain KCL-E7_34|Oral Strain KCL-W4029	712466	0	18	0	SEQF2354|SEQF3055	N/A					
377	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-7]	[Eubacterium] yurii subsps. yurii & margaretiae	Named	Oral			L34629	40	0.11	144	Eubacterium yurii subsp. yurii|Eubacterium yurii subsp. margaratiae	186804	0	0	0	SEQF1912	Reference sequences for [Eubacterium] yurii subsps. yurii and margaratiae are >>99% identical by 16S rRNA and so given only one HOT-#.  					
378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	micans	Named	Oral			AF481228	6	0.02	332	Prevotella sp. E7_56	189723	2	484	4513	SEQF1863|SEQF2509|SEQF2682	N/A					
380	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 380	Unnamed	Oral			AF538853	1	0.00	459	Oral Strain KCL-E7_56|Oral Strain KCL-W5098	712217	0	360	4454	SEQF1950	N/A					
381	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae [G-3]	bacterium HMT 381	Phylotype	Unassigned			AF538854	2	0.01	409	Oral Cone P4PB_122	541000	0	0	0		N/A					
382	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-8]	bacterium HMT 382	Phylotype	Unassigned			AF538855	0	0.00	0	Oral Clone P2PC_29	581174	0	0	0		N/A					
383	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-1]	bacterium HMT 383	Phylotype	Unassigned			AF538856	19	0.05	205	Oral Clone P2PB_46	186804	0	0	0		N/A					
386	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	sp. HMT 386	Unnamed	Unassigned			AF538859	4	0.01	365	Oral Clone P4PA_156|Oral Strain THI-F0131	652713	0	100	2796	SEQF1472	Peptoniphilus sp. Oral taxon 386 strain F0131 has been isolated from a human subject by the Moore&#039;s Laboratory in August 1978. The subject was a 54 year old American black female. The bacteria was isolated from the subgingival oral biofilm at a site with a moderate periodontitis. The bacteria was grown in anaerobic conditions. The partial 16S ribosomal RNA gene was deposited to GenBank under the reference FJ577254. The strain is available at www.bei.org under the reference HM-6. This strain is part of the reference strains for the oral section of the Human Microbiome Project.					
388	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 388	Phylotype	Unassigned			AF538861	3	0.01	387	Oral Clone P4PA_36	712536	0	3	0		N/A					
389	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	defectiva	Named	Oral		ATCC 49176	AY207063	236	0.68	28	Streptococcus defectivus	46125	74	308	3903	SEQF1595	Abiotrophia defectiva was originally named Streptococcus defectivus [6].&nbsp; Fastidious streptococci that grew as satellite colonies around other microorganisms or in complex media enriched with cysteine were&nbsp;originally described as nutritionally variant streptococci (NVS) by Frenkel and Hirsch&nbsp;[7].&nbsp; Kawamura et al.&nbsp;recognized that&nbsp;S. defectivus and other NVS were not members of the genus&nbsp;Streptococcus&nbsp; and created the genus Abiotrophia [1]&nbsp;	Requires 10 mg/l pyrixoxal hydrochloride or 100 mg/l L-cysteine for growth [1]	Gram-positive cocci.&nbsp; Nonmotile, nonsporulating, catalase negative, and oxidase negative.&nbsp; Facultatively anaerobic with complex growth requirements.&nbsp; Grows as satellite colonies adjacent to Staphylococcus epidermidis [1].&nbsp; 	Abiotrophia defectiva is a common member of the human oral cavity, pharynx, intestine and urogenital tracts.&nbsp; In a study examining the normal microflora of the oral cavity&nbsp;it was recovered from buccal, hard palate, tooth surface and subgingival sites [3].&nbsp;&nbsp; 	In a study of microbial risk indicators of early childhood caries, Abiotrophia defectiva was significantly more abundant in caries free&nbsp;vs caries active subjects [4].&nbsp; The organism has also been associated with bacterial endocarditis [2,5]	Int J Syst Bacteriol. 1995 Oct;45(4):798-803[PID:7547302]|Int J Syst Bacteriol. 1989 Jul; 39(3):290-294|Intern Med. 2004 Oct;43(10):1000-4[PID:15575256]|J Clin Microbiol. 2005 Nov;43(11):5753-9[PID:16272513]|J Clin Microbiol. 2005 Nov;43(11):5721-32[PID:16272510]|J Clin Microbiol. 2001 Oct;39(10):3520-3[PID:11574566]|Nature. 1961 191:728-730
392	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 392	Phylotype	Oral			AY207053	5	0.01	343	Oral Clone P2PB_51	712364	0	5	0		N/A					
393	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	sp. HMT 393	Unnamed	Oral			AY207059	8	0.02	309	Oral Strain KCL-P4P_31|Oral Strain KCL-W5159	713008	0	21	3178	SEQF1857	N/A					
396	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 396	Phylotype	Oral			AY207050	1	0.00	459	Oral Clone P4PB_83	712467	0	1	0		N/A					
398	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	oralis subsp. dentisani clade 398	Named	Oral		DSM 27088	AY005045|AY207051	410	1.18	14	Streptococcus dentisani|Oral Clone P2PA_41	1458253	1	146	3867	SEQF2767|SEQF1999	2017-05-04 (TC) This species was renamed from Streptococcus dentisani to Streptococcus oralis subsp. dentisani based on the published proposal by Jensen et. al. (2016). http://ijs.microbiologyresearch.org.ezp-prod1.hul.harvard.edu/content/journal/ijsem/10.1099/ijsem.0.001433					
402	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales [F-1]	Clostridiales [F-1][G-2]	bacterium HMT 402	Phylotype	Unassigned			AY207065	4	0.01	365	Oral Clone P4PA_66	186802	0	0	0		N/A					
406	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	sp. HMT 406	Phylotype	Unassigned			AY005032	33	0.09	152	Oral Clone AK168	48736	0	0	0		N/A					
407	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacteriaceae [G-2]	bacterium HMT 407	Phylotype	Unassigned			AY278612	1	0.00	459	Oral Clone C5AKM003	31953	0	0	0		N/A					
408	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	sp. HMT 408	Phylotype	Unassigned			AY278636	2	0.01	409	Oral Clone C4AKM094	712104	0	2	0		N/A					
411	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis clade 411	Named	Oral			AY278629|AY278634|AY278635|EF399017	366	1.05	15	Oral Clone C2MKM006|Oral Clone C4MKM110|Oral Clone C5AKM109|Streptococcus parasanguinis|Streptococcus parasanguis	2058464	0	0	0	SEQF1702	N/A					
412	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp. HMT 412	Unnamed	Oral			AY278613	7	0.02	320	Oral Clone C2MKM106	712218	0	133	4096	SEQF1909	N/A					
414	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 414	Unnamed	Oral			AY278610	7	0.02	320	Oral Clone C3ALM064	712122	0	7	0	SEQF2745	N/A					
416	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Atopobium	sp. HMT 416	Unnamed	Unassigned			AY278623	101	0.29	75	Oral Clone C3MLM018	712157	0	101	0	SEQF2658	N/A					
417	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 417	Unnamed	Oral			AY278621	8	0.02	309	Oral Clone C3MKM102	712365	0	8	0	SEQF3178	N/A					
418	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	parafarraginis	Named	Unassigned			AY278619	17	0.05	218	Oral Strain KCL-C4M_55|Oral Strain KCL-W6353	390842	6	559	6334	SEQF1862	N/A					
419	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Stomatobaculum	longum	Named	Oral		DSM 24645	AY278618|HM120209	33	0.09	152	Oral Clone C4ALM087|Moryella sp. HOT-419	796942	1	30	4111	SEQF2481|SEQF2765	Taxa in this cluster had been provisionally been placed in the genus Moryella because of their proximity to Moryella indoligenes.  However, Epstein  has named HOT-419 Stomatobaculum longum, and so this oral clade we will now place in the genus Stomatobaculum.					
420	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum subsp. animalis	Named	Oral			AY278616|AY278617|X55404	255	0.73	25	Oral Clone C4AKM033|Oral Clone C4AKM080	76859	2	2289	20854	SEQF2065|SEQF1883|SEQF2530|SEQF2531|SEQF2539|SEQF2815|SEQF2816|SEQF2817|SEQF2959|SEQF2973	Note: The taxonomy and phylogeny of the Fusobacterium nucleatum subspecies and related&nbsp;Fusobacterium periodontium and Fusobacterium naviforme is not well defined. The 16S rRNA sequence information is probably not reliable for putting strains into valid Fusobacterium nucleatum subspecies.					
422	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bergeyella	sp. HMT 422	Phylotype	Unassigned			AY278614	14	0.04	236	Oral Clone C4MKM119	712188	0	14	0		N/A					
423	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp. HMT 423	Lost	Oral			AY278630	1	0.00	459	Oral Clone C2MKM128	712632	0	1	0		N/A					
424	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	kisonensis	Named	Unassigned			AY278620	11	0.03	267	Oral Strain KCL-C4M_47|Oral Strain KCL-W6466	481722	1	469	6627	SEQF1861	N/A					
431	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	infantis clade 431	Named	Oral			AY278633	140	0.40	49	Oral Clone C4AKM023	712633	0	140	0	SEQF2786	N/A					
435	Bacteria	Firmicutes	Clostridia	Clostridiales	Syntrophomonadaceae [VIII]	Syntrophomonadaceae [VIII][G-1]	bacterium HMT 435	Phylotype	Unassigned			AY341821	3	0.01	387	Oral Clone P4PB_66	68298	0	0	0		N/A					
436	Bacteria	Bacteroidetes	Bacteroidetes [C-1]	Bacteroidetes [O-1]	Bacteroidetes [F-1]	Bacteroidetes [G-3]	bacterium HMT 436	Phylotype	Unassigned			AY341819	1	0.00	459	Oral Clone P4PB_06	200643	0	0	0		N/A					
439	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineae [G-1]	bacterium HMT 439	Unnamed	Oral			AY331414	1	0.00	459	Oral Clone P2PB_23	292625	0	0	0	SEQF2639|SEQF2640|SEQF2641|SEQF2921|SEQF3067	N/A					
442	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp. HMT 442	Phylotype	Oral			AY341820	6	0.02	332	Oral Clone P4PA_145	712537	0	6	0		N/A					
443	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 443	Phylotype	Oral			AY331415	1	0.00	459	Oral Clone P4PB_24	712468	0	1	0		N/A					
448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	sp. HMT 448	Unnamed	Oral			AY349365	107	0.31	68	Oral Clone IP073	712124	0	203	5029	SEQF1701	N/A					
451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Catonella	sp. HMT 451	Phylotype	Oral			AY349369	4	0.01	365	Oral Clone FL037	712234	0	4	0		N/A					
455	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Butyrivibrio	sp. HMT 455	Phylotype	Oral			AY349374	1	0.00	459	Oral Clone GI038	830	0	0	0		N/A					
457	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae [XIV]	Oribacterium	sinus	Named	Oral			AY349377|AF481222	48	0.14	131	Oral Clone JN088	237576	2	395	5261	SEQF1607	N/A					
458	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp. HMT 458	Unnamed	Oral			AY349380	12	0.03	255	Oral Clone JM053	712148	0	214	4144	SEQF2445	N/A					
459	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp. HMT 459	Phylotype	Oral			AY349381	1	0.00	459	Oral Clone ID059	712320	0	1	0		N/A					
461	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ultunensis	Named	Unassigned		CCUG 48460	AY349383	103	0.30	73	Oral Clone HT070	227945	0	102	0	SEQF2852	N/A					
463	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp. HMT 463	Phylotype	Oral			AY349385	9	0.03	294	Oral Clone GT020	712367	0	9	0		N/A					
465	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	zoogleoformans	Named	Unassigned			L16488	0	0.00	0	Bacterium zoogleiformans|Capsularis zoogleiformans	28119	2	5	1	SEQF3051	N/A					
466	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	tannerae	Named	Oral			AJ005634	64	0.18	102	Oral Strain TFI-F0032|Prevotella tanneriae	76122	1	124	5591	SEQF1597|SEQF2756	N/A					
467	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae [XI]	Peptostreptococcaceae [XI][G-1]	[Eubacterium] sulci	Named	Oral			AJ006963	20	0.06	198	Fusobacterium sulci	186804	0	0	0	SEQF2744	N/A					
468	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	subtilis	Named	Unassigned			AB018486	46	0.13	137	Bacillus natto|Bacillus uniflagellatus|Bacillus globigii|Vibrio subtilis	1423	29183	22367	255090	SEQF1173|SEQF1171|SEQF1004|SEQF1007|SEQF1011|SEQF2038|SEQF2324|SEQF2039|SEQF2289|SEQF2290|SEQF2291|SEQF2292|SEQF2293	N/A					
469	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica	Named	Oral			AY349395	78	0.22	89	Bacterium melaninogenicum|Bacteroides melaninogenicus|Fusiformis nigrescens|Hemophilus melaninogenicus|Ristella melaninogenica	28132	546	458	11522	SEQF1142|SEQF1800|SEQF2734	N/A					
472	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp. HMT 472	Unnamed	Oral			AY349398	15	0.04	228	Oral Clone GI032|Oral Strain TFI-F0046	655809	0	287	5865	SEQF1617	N/A					
