feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X654	Approximate.altitude	 400	-5.64385618977472	2.87103502912274	46	13	0.0589625502404121	0.19743194324474
X654	Approximate.altitude	 550	-5.64385618977472	2.87103502912274	46	13	0.0589625502404121	0.19743194324474
X654	Approximate.altitude	 650	-5.64385618977472	2.87103502912274	46	13	0.0589625502404121	0.19743194324474
X2220073	Spec.subspecies	beringei	-3.8115861506659	1.94020576092043	46	41	0.0591159333787485	0.197873266599623
X37929	Approximate.altitude	1800	-4.96109904236958	2.52580918498529	46	21	0.0591602068333628	0.197949188411777
X1658665	Approximate.altitude	1300	-5.65958968967373	2.88186963327664	46	40	0.0591968883326772	0.197999661522796
X794846	Approximate.altitude	1800	-5.82281976042084	2.96641053118152	46	28	0.0593115825262282	0.198051055012147
X1702325	Approximate.altitude	 600	-6.45946061878105	3.29060170914113	46	31	0.0593012125864951	0.198051055012147
X279113	Approximate.altitude	1300	-5.27539246444828	2.68693247713928	46	46	0.0592588013177235	0.198051055012147
X37929	Approximate.altitude	1000	-4.75911834715627	2.42460048941653	46	21	0.0593202658227919	0.198051055012147
X2074	Approximate.altitude	 650	-5.90689059560852	3.0087454318675	46	17	0.0592722999727991	0.198051055012147
X1690815	Approximate.altitude	 700	-3.26915918157885	1.66581678716905	46	17	0.0593629230862344	0.198121324664942
X62140	Approximate.altitude	 800	-2.52976759200911	1.28934345146477	46	5	0.0594162572543427	0.198155055113792
X62140	Approximate.altitude	2100	-2.52976759200911	1.28934345146477	46	5	0.0594162572543427	0.198155055113792
X75105	Approximate.altitude	1800	-5.21512638579914	2.65933801957787	46	42	0.0595379400707697	0.198488667115933
X1335061	Approximate.altitude	 650	-4.75488750216347	2.42578092019218	46	13	0.0596497886467979	0.198717028457065
X1969821	Spec.subspecies	beringei	-4.09028176094433	2.08655173203625	46	31	0.0596302392766684	0.198717028457065
X142864	Spec.subspecies	beringei	2.35021985907055	1.19914284785608	46	5	0.059678016591791	0.198738850749561
X430451	Approximate.altitude	3100	2.61376741799365	1.33423532523172	46	12	0.0597902727983287	0.199040385263282
X1612173	Spec.subspecies	graueri	2.89985621371573	1.48123105436663	46	33	0.0599457456814232	0.19948551593731
X412963	Approximate.altitude	1300	-6.59084763074155	3.36691006531368	46	26	0.0599700707587591	0.199494052509544
X520	Approximate.altitude	1300	-4.70298307272313	2.40295759209768	46	46	0.0600157708895647	0.199573662501099
X43663	Approximate.altitude	 800	-6.02298852563732	3.07866895504488	46	33	0.0601146580029881	0.199830016160767
X664962	Approximate.altitude	1800	-4.69143312743621	2.39937585471161	46	43	0.0602489493169985	0.200203830133469
X1825976	Approximate.altitude	 500	-6.51119225179214	3.33082845917822	46	38	0.0603039832298563	0.200314100815697
X709810	Spec.subspecies	beringei	-3.5963225389712	1.84033454963572	46	13	0.0603854270476255	0.200511986661583
X1619308	Approximate.altitude	 800	-7.7551959635379	3.96954721676718	46	27	0.0604466961218319	0.200570144786448
X1710539	Approximate.altitude	1600	-5.20918411529769	2.66614647916778	46	30	0.0604278202638802	0.200570144786448
X2220096	Approximate.altitude	1300	-7.09346422747537	3.63132754086776	46	34	0.0604794727625847	0.200606297499051
X1183413	Approximate.altitude	3300	-3.58202952277138	1.83566682165131	46	35	0.0607347658798983	0.201089322349912
X2500533	Approximate.altitude	2100	-6.27075484657034	3.21247474318617	46	36	0.0606539213868085	0.201089322349912
X2847989	Approximate.altitude	3300	-2.10331079618132	1.07780618380295	46	46	0.0607194193154233	0.201089322349912
X85085	Approximate.altitude	1000	-4.94402086453089	2.53325198079069	46	34	0.0606975722643799	0.201089322349912
X97478	Approximate.altitude	 500	-4.39231742277876	2.25048761046299	46	7	0.0606890926642328	0.201089322349912
X29388	Approximate.altitude	 800	-3.39060668983789	1.73829153058394	46	10	0.0608356385697705	0.201277926527483
X29388	Approximate.altitude	2100	-3.39060668983788	1.73829153058394	46	10	0.0608356385697705	0.201277926527483
X311180	Approximate.altitude	1800	-5.07633197112264	2.6029442564006	46	34	0.0608745913280243	0.201334146210435
X1703250	Approximate.altitude	 500	-2.39093872173358	1.22669029680764	46	12	0.0610154442537406	0.20163010372312
X747	Spec.subspecies	beringei	4.36101540124894	2.2377905547093	46	46	0.0610520471133704	0.20163010372312
X252970	Approximate.altitude	3100	-3.13339327034745	1.60770410528579	46	17	0.0610292979280537	0.20163010372312
X2291939	Approximate.altitude	 700	-2.53572718159194	1.30109318924607	46	12	0.0610375130587386	0.20163010372312
X1874277	Approximate.altitude	1600	3.57995000096154	1.83738079380656	46	9	0.0611027146445832	0.201724770565912
X2009329	Approximate.altitude	 700	-4.72521095498642	2.42589658033196	46	29	0.0611749922232728	0.201890687078101
X359	Approximate.altitude	1800	-5.34744771740199	2.74589041911509	46	21	0.0612230169423677	0.201903819902024
X520	Approximate.altitude	1600	-4.87507489612238	2.50326286072434	46	46	0.0612165669327195	0.201903819902024
X160699	Approximate.altitude	1000	-5.97633098712146	3.06993121840896	46	19	0.0613113825401565	0.20212252971167
X758793	Approximate.altitude	 500	-7.3344922135287	3.76828282334549	46	34	0.0613560229100362	0.202196987073764
X1850238	Spec.subspecies	graueri	2.05758986406804	1.0579376328305	46	8	0.0615404580790312	0.20273191508033
X1710539	Approximate.altitude	 600	-4.04012135131696	2.07776447729264	46	30	0.0615971560980796	0.202845807150573
X375549	Approximate.altitude	3300	-3.17963783420743	1.63542843652455	46	38	0.0616264503270528	0.202869406319002
X1636152	Approximate.altitude	1000	-2.79303352987579	1.437389618255	46	6	0.06176433364906	0.203250326954265
X2609253	Approximate.altitude	 700	-4.34718385700485	2.23769689906776	46	33	0.0618179089651049	0.203353638102649
X84595	Approximate.altitude	 700	-3.14768169595582	1.62058446840703	46	16	0.0618673968434573	0.203443434096419
X2731096	Approximate.altitude	1000	-6.78295499346708	3.49560057969858	46	23	0.0621061097865156	0.203865476482176
X2364272	Approximate.altitude	 800	-6.46386229474215	3.33116695749185	46	15	0.0621069236272597	0.203865476482176
X1825976	Approximate.altitude	1300	-6.20519648714176	3.1973627937904	46	38	0.0620684619360369	0.203865476482176
X173366	Approximate.altitude	1300	-3.61046007183337	1.86060959284903	46	8	0.0621003570712289	0.203865476482176
X1446467	Spec.subspecies	beringei	2.01781195486536	1.03981816002101	46	7	0.0620912954010386	0.203865476482176
X398	Spec.subspecies	graueri	3.35622496856905	1.72985385850852	46	39	0.0621375370947527	0.203892963523512
X1484158	Spec.subspecies	beringei	-5	2.57806480766268	46	17	0.0622313253746183	0.203908788790029
X92942	Approximate.altitude	 800	-5.66556705833854	2.92088908364544	46	18	0.0622017612827841	0.203908788790029
X92942	Approximate.altitude	2100	-5.66556705833853	2.92088908364544	46	18	0.0622017612827842	0.203908788790029
X230361	Approximate.altitude	3100	-3.32192809488736	1.71282402525295	46	10	0.0622305838139836	0.203908788790029
X1538159	Approximate.altitude	 700	-3.71088175877002	1.91416565304952	46	18	0.0623326370859924	0.204021998145083
X1917485	Approximate.altitude	 600	-5.48398593176107	2.82870824891029	46	26	0.0623266331644873	0.204021998145083
X1680	Approximate.altitude	3100	-3.18388664128856	1.64227554599547	46	46	0.0623247059419968	0.204021998145083
X1303	Approximate.altitude	 500	-5.76310159551209	2.97345753696047	46	45	0.0623911537863336	0.204140648791259
X2052056	Approximate.altitude	 600	-3.72020035683307	1.92055341990659	46	28	0.0625358534306597	0.204377026219524
X1882682	Approximate.altitude	1300	-5.32243423886943	2.74748648698677	46	39	0.062516062343447	0.204377026219524
X2599296	Approximate.altitude	1600	-5.73085584249354	2.9590214532717	46	39	0.062574859576593	0.204377026219524
X105560	Approximate.altitude	1800	-6.15406366740985	3.17741121805163	46	24	0.0625650792431831	0.204377026219524
X2743089	Approximate.altitude	1000	-3.86260029209074	1.99428537678119	46	31	0.0625628583351483	0.204377026219524
X2220073	Approximate.altitude	1600	-4.4672471929003	2.30779691864323	46	41	0.0627052240550794	0.204729876829405
X1183413	Approximate.altitude	1000	-6.50304944520885	3.36101569597109	46	35	0.0628168791261753	0.205021412541394
X255507	Approximate.altitude	 500	-5.14342763802616	2.65932117704856	46	29	0.0629108405821892	0.205255012974203
X2735433	Approximate.altitude	 500	-6.44638809476646	3.33373950847813	46	32	0.062966260680505	0.205362745613259
X2583231	Approximate.altitude	2100	-8.72358015092256	4.51237400101859	46	27	0.0630206036244508	0.20546688976848
X2033869	Approximate.altitude	1800	-5.01575315499851	2.5948345562174	46	39	0.063056718439021	0.20551155159934
X2074	Approximate.altitude	1600	-5.98848961503189	3.0993161190931	46	17	0.0631568418790049	0.205764721516246
X2048897	Approximate.altitude	 700	-3.33393018642449	1.72757291673785	46	35	0.0634613241759471	0.206628348052714
X1457250	Approximate.altitude	1800	-6.36567354933538	3.29863401103092	46	29	0.0634669969585998	0.206628348052714
X225326	Approximate.altitude	 600	3.66905080614745	1.90179225149443	46	14	0.0635356525479001	0.206778438963134
X227605	Spec.subspecies	graueri	2.3854662799541	1.23668582725549	46	21	0.0635797444886364	0.206848508684109
X2599296	Approximate.altitude	 700	-4.21010257594197	2.18347437715339	46	39	0.0636770790201283	0.207091685156629
X121292	Approximate.altitude	 700	-4.2714561562525	2.21632299889503	46	45	0.0637931331937681	0.207395547915059
X1598	Approximate.altitude	1000	-4.84130225398094	2.51416464439873	46	10	0.0640089333702192	0.207949646044709
X1598	Approximate.altitude	1300	-4.84130225398094	2.51416464439873	46	10	0.0640089333702192	0.207949646044709
X1608957	Spec.subspecies	graueri	1.92570333628245	1.00127669916495	46	10	0.064317027556902	0.208876552830917
X634157	Approximate.altitude	 500	-5.78462729978623	3.00817572640763	46	14	0.0643535432048402	0.208921134597017
X210	Approximate.altitude	 500	-5.57212432985274	2.89976236279849	46	35	0.0645353418152678	0.209429677492465
X1096868	Approximate.altitude	 550	2.94044315531955	1.53034661315162	46	18	0.0645558757192087	0.209429677492465
X2291939	Spec.subspecies	beringei	-2.84799690655495	1.48237682961817	46	12	0.0645802874995756	0.209434763281255
X384	Approximate.altitude	2100	-5.15575316544267	2.68545036018331	46	45	0.0647578964027367	0.209523835579239
X194963	Approximate.altitude	1800	-4.2757626342427	2.22718104536009	46	43	0.064767730151785	0.209523835579239
X2048283	Approximate.altitude	 650	-5.49185309632967	2.85978090787439	46	28	0.064693322045884	0.209523835579239
X1063	Approximate.altitude	 400	-4.4262647547021	2.30517529729889	46	38	0.0647239418269338	0.209523835579239
X89184	Spec.subspecies	graueri	2.54230229505646	1.32376748789682	46	21	0.0646762906564826	0.209523835579239
X2697569	Approximate.altitude	 500	-4.04967875969434	2.10916946206309	46	16	0.0647380766234989	0.209523835579239
X1718	Approximate.altitude	 550	5.08746284125034	2.64871601129845	46	13	0.0646470454946157	0.209523835579239
X2735316	Approximate.altitude	1000	-5.8903207087069	3.0686001273	46	40	0.0648022689444091	0.209561623168375
X682998	Approximate.altitude	1600	-6.74901771315552	3.51889332126423	46	43	0.0650141861444241	0.210098716451209
X1292	Approximate.altitude	1800	-4.69962855675135	2.45033739113667	46	13	0.0650123339334315	0.210098716451209
X42858	Approximate.altitude	 600	-2.44917495048949	1.27751932120879	46	11	0.0651203309321703	0.210367580685742
X2052056	Approximate.altitude	 400	-4.58496250072115	2.39239920511326	46	28	0.0652079401284865	0.210576398414218
X1138190	Approximate.altitude	 700	-4.33515697836296	2.26369909066048	46	23	0.0653925048653581	0.210862980889637
X60137	Approximate.altitude	 400	-1.8073549220576	0.943822053609963	46	7	0.0654116838623612	0.210862980889637
X758793	Spec.subspecies	graueri	3.90733771462888	2.04042586723134	46	34	0.0654077061969722	0.210862980889637
X1282	Spec.subspecies	beringei	-5.4388721249745	2.83957405633359	46	31	0.0653518760897535	0.210862980889637
X34038	Approximate.altitude	 550	5.52356195605701	2.88364732115974	46	22	0.0653393501632877	0.210862980889637
X1702325	Approximate.altitude	1600	-8.07905563183034	4.22243534195068	46	31	0.0656198696696344	0.21145974169814
X438	Approximate.altitude	 700	-2.80033599524038	1.46407737228381	46	46	0.0657086403626201	0.211549379860347
X92945	Spec.subspecies	graueri	2.56560132006634	1.34139647716132	46	21	0.0657169103231094	0.211549379860347
X147709	Approximate.altitude	1600	3.31408161376456	1.73269129468469	46	7	0.065711049052753	0.211549379860347
X121292	Approximate.altitude	3300	-3.01121020108015	1.57469350149644	46	45	0.0657679155291978	0.211639259238921
X2731112	Approximate.altitude	 650	-4.58924985912425	2.40069949960253	46	43	0.0658507378837675	0.211831426287151
X1619313	Approximate.altitude	 400	-5.04439411935845	2.64173929571565	46	17	0.0661357415301005	0.212323483552038
X1619313	Approximate.altitude	 550	-5.04439411935845	2.64173929571565	46	17	0.0661357415301005	0.212323483552038
X1756988	Approximate.altitude	 650	-5.88264304936184	3.0801353524363	46	25	0.0660865220577558	0.212323483552038
X1335	Spec.subspecies	beringei	-4.88693181326637	2.55902603541315	46	28	0.0661107170105578	0.212323483552038
X1335	Approximate.altitude	 650	-5.64241277290505	2.95490874081808	46	28	0.0661347251060159	0.212323483552038
X2058136	Approximate.altitude	1600	3.80133277847747	1.99080435896042	46	6	0.0661426558709228	0.212323483552038
X2705547	Approximate.altitude	 550	2.98351187721143	1.56309503758803	46	15	0.0662397767888922	0.212560823801387
X2060726	Approximate.altitude	1600	-5.09451537692107	2.66932362742824	46	30	0.0662637816725703	0.212563453594865
X1547898	Approximate.altitude	 600	-3.82534977690691	2.00558144540527	46	31	0.0664234762823087	0.213001199914728
X1658665	Approximate.altitude	 700	-4.22449191397335	2.21531080911528	46	40	0.0664772119499443	0.213028959537138
X1303	Approximate.altitude	1300	-5.44300643737505	2.85431165672779	46	45	0.0664786052831316	0.213028959537138
X651	Spec.subspecies	beringei	-5.24792751344358	2.75412446545079	46	19	0.0666755143814753	0.21345474638085
X2735434	Spec.subspecies	graueri	2.88849098248487	1.51592102256582	46	43	0.066681325658241	0.21345474638085
X35814	Approximate.altitude	3300	-2.41759441187098	1.26867146485452	46	46	0.0666577665506732	0.21345474638085
X2528964	Approximate.altitude	1000	-2.88801999961538	1.51692382617306	46	9	0.0668933107029587	0.213611240865456
X2528964	Approximate.altitude	1300	-2.88801999961538	1.51692382617306	46	9	0.0668933107029587	0.213611240865456
X192	Approximate.altitude	1600	-4.25731435016421	2.23511843269931	46	46	0.0667755756656255	0.213611240865456
X57704	Approximate.altitude	3100	-2.87596860642793	1.51042523496622	46	46	0.0668645786281104	0.213611240865456
X1598	Approximate.altitude	 400	-4.84130225398094	2.54257418619535	46	10	0.066862412451144	0.213611240865456
X1598	Approximate.altitude	 550	-4.84130225398094	2.54257418619535	46	10	0.066862412451144	0.213611240865456
X1598	Approximate.altitude	 650	-4.84130225398094	2.54257418619535	46	10	0.066862412451144	0.213611240865456
X2583231	Approximate.altitude	 500	-7.72358015092256	4.05943666923869	46	27	0.0670614847511791	0.214073708982873
X408	Spec.subspecies	graueri	3.25139664600251	1.70948396970109	46	36	0.0671493499147248	0.214238095842157
X42256	Approximate.altitude	1000	-2.69190259128449	1.41537614216727	46	5	0.067159717217535	0.214238095842157
X75105	Approximate.altitude	2100	-5.62135428267438	2.95605738362558	46	42	0.0671949967491814	0.214276080068346
X2081702	Approximate.altitude	 400	4.4594316186373	2.34550824549712	46	14	0.0672458518187356	0.214363688968765
X43663	Approximate.altitude	1300	-5.05402499376782	2.65866320279959	46	33	0.0672865779401288	0.214418959525582
X1587	Spec.subspecies	beringei	-2.1963972128035	1.15570277494974	46	6	0.0673516267253732	0.214551672626206
X1283	Approximate.altitude	1000	-5.77357503330822	3.03925554281461	46	21	0.0674630508267629	0.21483197290023
X1484158	Approximate.altitude	1800	-5.82130536966003	3.06650466616693	46	17	0.0676424176409417	0.215328362823664
X2009329	Spec.subspecies	beringei	-5.24595437739345	2.7639010882978	46	29	0.0676870227268089	0.215395565553413
X79885	Approximate.altitude	1600	3.81560934300584	2.01107857002603	46	5	0.0677868417298712	0.215638363976218
X645	Spec.subspecies	beringei	-6.06985560833095	3.20047276622587	46	22	0.0678888391189772	0.215738258940306
X1514074	Spec.subspecies	beringei	-4.58496250072116	2.41731757948334	46	24	0.0678662048986448	0.215738258940306
